station_id,1026,1025,1024,1019,1018,1017,890,889,887,885,884,882,881,879,877,876,874,873,870,868,866,865,862,860,648,366,359,358,357,356,355,352,349,347,346,345,344,341,340,296,290,289,285,265,264,262,261,260,259,258,257,256,254,253,252,251,250,249,248,247,246,225,189,183
1026,0.0,1262.0,1146.0,1044.0,815.0,966.0,978.0,1243.0,1198.0,1160.0,864.0,1090.0,1173.0,1075.0,1121.0,1193.0,1333.0,1380.0,480.0,672.0,790.0,908.0,1248.0,815.0,899.0,346.0,1009.0,316.0,525.0,560.0,619.0,1262.0,915.0,866.0,1407.0,1337.0,1156.0,1244.0,1146.0,1095.0,1335.0,964.0,165.0,1008.0,835.0,555.0,450.0,1096.0,810.0,741.0,521.0,577.0,1274.0,1220.0,1248.0,716.0,164.0,1219.0,1014.0,1055.0,841.0,682.0,1012.0,835.0
1025,1365.0,0.0,478.0,427.0,685.0,715.0,701.0,262.0,247.0,262.0,661.0,325.0,391.0,522.0,284.0,334.0,474.0,486.0,938.0,809.0,669.0,568.0,1054.0,758.0,729.0,1092.0,528.0,1091.0,993.0,862.0,893.0,0.0,584.0,792.0,371.0,195.0,427.0,389.0,478.0,365.0,234.0,709.0,1326.0,632.0,778.0,927.0,978.0,479.0,806.0,724.0,1315.0,949.0,678.0,722.0,677.0,825.0,1321.0,158.0,763.0,620.0,756.0,722.0,736.0,793.0
1024,1158.0,387.0,0.0,408.0,441.0,236.0,223.0,503.0,547.0,527.0,871.0,318.0,372.0,156.0,582.0,632.0,797.0,810.0,757.0,698.0,786.0,772.0,1320.0,368.0,939.0,1099.0,259.0,932.0,890.0,783.0,795.0,387.0,712.0,314.0,417.0,325.0,80.0,97.0,0.0,380.0,199.0,599.0,1271.0,154.0,387.0,847.0,819.0,386.0,696.0,697.0,1077.0,752.0,414.0,458.0,414.0,629.0,1280.0,240.0,285.0,510.0,366.0,526.0,517.0,574.0
1019,1041.0,377.0,291.0,0.0,258.0,469.0,514.0,462.0,506.0,497.0,777.0,278.0,173.0,447.0,552.0,602.0,742.0,754.0,597.0,605.0,692.0,737.0,1290.0,431.0,846.0,917.0,550.0,749.0,707.0,600.0,730.0,377.0,619.0,306.0,581.0,461.0,356.0,373.0,291.0,88.0,336.0,505.0,1100.0,445.0,451.0,664.0,637.0,189.0,632.0,603.0,888.0,522.0,690.0,734.0,690.0,398.0,1094.0,230.0,518.0,416.0,429.0,295.0,446.0,391.0
1018,792.0,616.0,495.0,240.0,0.0,343.0,355.0,702.0,746.0,737.0,834.0,517.0,369.0,495.0,792.0,842.0,982.0,994.0,348.0,492.0,636.0,824.0,1466.0,409.0,902.0,668.0,492.0,501.0,459.0,352.0,481.0,617.0,737.0,258.0,778.0,657.0,560.0,577.0,495.0,328.0,532.0,566.0,851.0,423.0,429.0,416.0,388.0,292.0,384.0,560.0,929.0,538.0,789.0,735.0,762.0,279.0,846.0,470.0,392.0,700.0,407.0,400.0,423.0,270.0
1017,979.0,546.0,241.0,265.0,261.0,0.0,67.0,652.0,696.0,686.0,967.0,467.0,255.0,207.0,740.0,791.0,931.0,943.0,599.0,643.0,772.0,927.0,1479.0,349.0,1035.0,919.0,241.0,752.0,710.0,603.0,732.0,546.0,808.0,134.0,663.0,543.0,321.0,339.0,241.0,278.0,418.0,598.0,1102.0,135.0,369.0,667.0,639.0,178.0,635.0,730.0,929.0,573.0,565.0,511.0,538.0,449.0,1097.0,399.0,76.0,606.0,347.0,346.0,308.0,365.0
890,997.0,617.0,230.0,311.0,279.0,74.0,0.0,734.0,777.0,758.0,1014.0,549.0,302.0,196.0,812.0,863.0,1028.0,1040.0,617.0,689.0,818.0,973.0,1551.0,339.0,1082.0,937.0,230.0,770.0,728.0,621.0,750.0,617.0,855.0,152.0,608.0,556.0,310.0,328.0,230.0,325.0,430.0,645.0,1120.0,125.0,358.0,685.0,657.0,224.0,653.0,776.0,947.0,591.0,555.0,500.0,528.0,467.0,1115.0,471.0,123.0,652.0,336.0,364.0,355.0,412.0
889,1201.0,301.0,502.0,443.0,701.0,739.0,726.0,0.0,43.0,89.0,488.0,194.0,416.0,658.0,111.0,162.0,302.0,314.0,811.0,681.0,507.0,396.0,882.0,870.0,557.0,928.0,761.0,963.0,865.0,735.0,730.0,301.0,380.0,816.0,604.0,509.0,567.0,585.0,502.0,362.0,550.0,582.0,1163.0,656.0,890.0,799.0,851.0,503.0,679.0,591.0,1331.0,1001.0,902.0,945.0,901.0,830.0,1157.0,450.0,788.0,492.0,868.0,738.0,760.0,817.0
887,1158.0,257.0,548.0,488.0,746.0,784.0,771.0,45.0,0.0,46.0,445.0,239.0,461.0,704.0,68.0,119.0,258.0,271.0,775.0,645.0,464.0,353.0,838.0,916.0,513.0,885.0,807.0,927.0,829.0,699.0,687.0,257.0,336.0,862.0,560.0,465.0,613.0,630.0,548.0,408.0,491.0,545.0,1119.0,702.0,935.0,791.0,815.0,549.0,642.0,548.0,1412.0,964.0,947.0,991.0,947.0,794.0,1114.0,415.0,833.0,537.0,913.0,783.0,806.0,792.0
885,1142.0,265.0,550.0,498.0,756.0,786.0,773.0,90.0,44.0,0.0,432.0,284.0,463.0,706.0,55.0,105.0,245.0,257.0,729.0,599.0,451.0,339.0,825.0,917.0,500.0,869.0,809.0,881.0,783.0,653.0,671.0,265.0,313.0,864.0,568.0,473.0,614.0,632.0,550.0,452.0,498.0,500.0,1104.0,703.0,937.0,717.0,769.0,550.0,596.0,502.0,1367.0,918.0,949.0,993.0,948.0,748.0,1098.0,368.0,835.0,455.0,915.0,853.0,807.0,746.0
884,863.0,713.0,803.0,660.0,941.0,1040.0,1027.0,538.0,493.0,477.0,0.0,676.0,717.0,959.0,416.0,488.0,628.0,640.0,766.0,485.0,246.0,203.0,781.0,1171.0,107.0,590.0,1062.0,833.0,629.0,572.0,371.0,713.0,210.0,1115.0,1016.0,935.0,868.0,885.0,803.0,690.0,851.0,542.0,824.0,957.0,1191.0,476.0,738.0,804.0,639.0,376.0,1404.0,956.0,1203.0,1246.0,1202.0,786.0,819.0,621.0,1089.0,506.0,1169.0,889.0,851.0,789.0
882,1104.0,172.0,308.0,249.0,507.0,545.0,532.0,185.0,228.0,274.0,612.0,0.0,222.0,464.0,296.0,347.0,479.0,491.0,617.0,487.0,542.0,547.0,1095.0,676.0,680.0,857.0,567.0,769.0,671.0,541.0,584.0,172.0,461.0,622.0,472.0,339.0,373.0,390.0,308.0,168.0,298.0,388.0,1040.0,462.0,696.0,605.0,657.0,309.0,484.0,486.0,1137.0,806.0,708.0,751.0,707.0,636.0,1035.0,153.0,593.0,298.0,674.0,544.0,566.0,623.0
881,1158.0,291.0,126.0,160.0,375.0,362.0,349.0,425.0,468.0,431.0,741.0,240.0,0.0,282.0,486.0,536.0,676.0,688.0,714.0,620.0,708.0,676.0,1224.0,494.0,809.0,1034.0,385.0,866.0,824.0,717.0,717.0,291.0,590.0,440.0,408.0,288.0,191.0,208.0,126.0,129.0,163.0,521.0,1217.0,280.0,513.0,781.0,754.0,87.0,626.0,619.0,1048.0,682.0,525.0,569.0,525.0,611.0,1211.0,144.0,411.0,431.0,491.0,508.0,344.0,401.0
879,1082.0,539.0,151.0,449.0,417.0,212.0,199.0,655.0,699.0,679.0,1023.0,470.0,439.0,0.0,734.0,784.0,949.0,962.0,681.0,851.0,938.0,924.0,1472.0,292.0,1092.0,1075.0,130.0,869.0,866.0,758.0,888.0,539.0,865.0,290.0,435.0,364.0,142.0,230.0,151.0,463.0,340.0,751.0,1195.0,89.0,312.0,823.0,795.0,362.0,791.0,849.0,1002.0,677.0,435.0,400.0,428.0,629.0,1204.0,392.0,261.0,662.0,290.0,502.0,493.0,550.0
877,1090.0,295.0,622.0,558.0,816.0,859.0,845.0,120.0,74.0,59.0,377.0,314.0,536.0,778.0,0.0,70.0,210.0,222.0,788.0,634.0,396.0,284.0,770.0,990.0,445.0,816.0,881.0,940.0,876.0,712.0,618.0,295.0,268.0,936.0,598.0,503.0,687.0,704.0,622.0,482.0,528.0,559.0,1051.0,776.0,1010.0,723.0,828.0,623.0,656.0,526.0,1426.0,978.0,957.0,1000.0,956.0,807.0,1046.0,427.0,907.0,515.0,988.0,912.0,880.0,806.0
876,1230.0,355.0,682.0,618.0,876.0,919.0,906.0,180.0,135.0,119.0,477.0,374.0,596.0,838.0,188.0,0.0,184.0,196.0,848.0,734.0,496.0,352.0,772.0,1050.0,545.0,956.0,941.0,1000.0,902.0,772.0,718.0,355.0,368.0,996.0,658.0,563.0,747.0,764.0,682.0,542.0,589.0,619.0,1191.0,836.0,1070.0,823.0,888.0,683.0,716.0,626.0,1486.0,1038.0,1017.0,1061.0,1016.0,868.0,1186.0,487.0,967.0,575.0,1048.0,972.0,940.0,866.0
874,1357.0,482.0,810.0,745.0,1003.0,1046.0,1033.0,307.0,262.0,247.0,604.0,501.0,723.0,966.0,315.0,178.0,0.0,12.0,975.0,862.0,623.0,480.0,762.0,1177.0,672.0,1084.0,1069.0,1127.0,1029.0,899.0,846.0,482.0,495.0,1124.0,785.0,690.0,874.0,892.0,810.0,670.0,716.0,746.0,1319.0,963.0,1197.0,950.0,1015.0,810.0,843.0,753.0,1613.0,1165.0,1144.0,1188.0,1144.0,995.0,1313.0,614.0,1095.0,702.0,1175.0,1100.0,1067.0,993.0
873,1371.0,494.0,821.0,757.0,1015.0,1058.0,1044.0,319.0,273.0,258.0,616.0,513.0,735.0,977.0,326.0,189.0,12.0,0.0,987.0,874.0,635.0,492.0,750.0,1189.0,684.0,1098.0,1080.0,1139.0,1041.0,911.0,857.0,494.0,507.0,1135.0,797.0,702.0,886.0,903.0,821.0,681.0,727.0,758.0,1332.0,975.0,1209.0,962.0,1027.0,822.0,855.0,765.0,1625.0,1177.0,1156.0,1199.0,1155.0,1006.0,1327.0,626.0,1106.0,714.0,1187.0,1111.0,1079.0,1005.0
870,488.0,785.0,759.0,624.0,395.0,579.0,591.0,835.0,790.0,746.0,730.0,613.0,753.0,688.0,800.0,851.0,991.0,1003.0,0.0,388.0,532.0,720.0,1362.0,428.0,798.0,513.0,622.0,274.0,262.0,187.0,377.0,785.0,633.0,479.0,1021.0,950.0,769.0,857.0,759.0,619.0,843.0,487.0,600.0,621.0,448.0,312.0,192.0,676.0,334.0,456.0,638.0,190.0,888.0,833.0,861.0,240.0,609.0,743.0,628.0,578.0,454.0,295.0,628.0,415.0
868,645.0,665.0,674.0,526.0,589.0,845.0,857.0,689.0,644.0,599.0,472.0,492.0,588.0,830.0,644.0,717.0,856.0,869.0,414.0,0.0,244.0,431.0,1082.0,830.0,540.0,426.0,933.0,481.0,277.0,220.0,97.0,665.0,365.0,745.0,968.0,848.0,739.0,756.0,674.0,498.0,722.0,366.0,609.0,828.0,850.0,124.0,386.0,638.0,299.0,106.0,1052.0,604.0,1074.0,1117.0,1073.0,434.0,603.0,622.0,893.0,457.0,856.0,537.0,495.0,433.0
866,779.0,679.0,715.0,564.0,729.0,951.0,938.0,523.0,477.0,462.0,228.0,588.0,628.0,871.0,401.0,473.0,612.0,625.0,553.0,239.0,0.0,187.0,848.0,968.0,296.0,506.0,974.0,636.0,516.0,375.0,308.0,679.0,195.0,893.0,1008.0,846.0,780.0,797.0,715.0,535.0,763.0,414.0,740.0,868.0,988.0,363.0,524.0,716.0,435.0,130.0,1190.0,742.0,1114.0,1158.0,1114.0,572.0,735.0,533.0,1000.0,409.0,994.0,687.0,642.0,580.0
865,881.0,581.0,688.0,637.0,875.0,925.0,912.0,406.0,361.0,345.0,169.0,561.0,602.0,844.0,284.0,335.0,475.0,487.0,713.0,426.0,188.0,0.0,661.0,1056.0,237.0,608.0,947.0,823.0,668.0,562.0,410.0,581.0,151.0,1002.0,884.0,789.0,753.0,770.0,688.0,575.0,736.0,483.0,843.0,842.0,1076.0,515.0,711.0,689.0,580.0,317.0,1350.0,902.0,1088.0,1131.0,1087.0,732.0,838.0,506.0,974.0,447.0,1054.0,837.0,792.0,730.0
862,1291.0,1115.0,1322.0,1271.0,1529.0,1559.0,1546.0,940.0,895.0,879.0,824.0,1134.0,1236.0,1478.0,845.0,811.0,816.0,804.0,1427.0,1131.0,896.0,709.0,0.0,1690.0,804.0,1043.0,1581.0,1361.0,1290.0,1232.0,1032.0,1115.0,798.0,1636.0,1418.0,1323.0,1387.0,1405.0,1322.0,1209.0,1370.0,1162.0,1196.0,1476.0,1710.0,1136.0,1398.0,1323.0,1259.0,1026.0,1812.0,1616.0,1722.0,1650.0,1721.0,1446.0,1206.0,1140.0,1608.0,1125.0,1688.0,1549.0,1471.0,1409.0
860,844.0,764.0,376.0,606.0,470.0,369.0,356.0,880.0,924.0,904.0,1172.0,695.0,596.0,305.0,959.0,1009.0,1174.0,1187.0,442.0,830.0,975.0,1149.0,1697.0,0.0,1240.0,930.0,239.0,630.0,678.0,629.0,820.0,764.0,1089.0,243.0,638.0,567.0,386.0,474.0,376.0,620.0,576.0,852.0,956.0,238.0,20.0,754.0,615.0,519.0,759.0,898.0,763.0,438.0,505.0,450.0,478.0,391.0,965.0,617.0,418.0,887.0,71.0,389.0,650.0,508.0
648,804.0,708.0,798.0,655.0,936.0,1035.0,1021.0,533.0,487.0,472.0,84.0,671.0,711.0,954.0,411.0,483.0,622.0,635.0,761.0,480.0,241.0,197.0,722.0,1166.0,0.0,531.0,1057.0,794.0,624.0,567.0,366.0,708.0,205.0,1110.0,1011.0,930.0,863.0,880.0,798.0,685.0,846.0,537.0,766.0,952.0,1185.0,471.0,733.0,799.0,634.0,371.0,1326.0,951.0,1197.0,1241.0,1197.0,780.0,761.0,616.0,1083.0,500.0,1164.0,884.0,846.0,784.0
366,365.0,1036.0,1045.0,898.0,756.0,1029.0,1042.0,1000.0,954.0,917.0,620.0,863.0,959.0,1217.0,878.0,950.0,1090.0,1136.0,541.0,445.0,547.0,665.0,1048.0,958.0,656.0,0.0,1151.0,347.0,276.0,387.0,376.0,1036.0,672.0,930.0,1339.0,1219.0,1110.0,1127.0,1045.0,869.0,1093.0,729.0,291.0,1150.0,977.0,328.0,385.0,1009.0,695.0,514.0,886.0,719.0,1417.0,1362.0,1390.0,601.0,301.0,1000.0,1078.0,828.0,984.0,704.0,866.0,776.0
359,1061.0,535.0,239.0,469.0,437.0,232.0,219.0,743.0,787.0,767.0,1111.0,558.0,460.0,140.0,822.0,872.0,1037.0,1050.0,660.0,847.0,1026.0,1012.0,1560.0,271.0,1180.0,1095.0,0.0,848.0,886.0,778.0,908.0,535.0,953.0,310.0,437.0,366.0,185.0,261.0,239.0,483.0,343.0,839.0,1174.0,101.0,291.0,843.0,833.0,382.0,811.0,937.0,981.0,655.0,325.0,270.0,298.0,608.0,1183.0,480.0,281.0,750.0,269.0,516.0,513.0,570.0
358,384.0,946.0,985.0,784.0,555.0,805.0,817.0,996.0,951.0,906.0,809.0,774.0,914.0,914.0,961.0,1012.0,1151.0,1164.0,290.0,467.0,611.0,799.0,1330.0,654.0,877.0,319.0,848.0,0.0,209.0,244.0,456.0,946.0,794.0,705.0,1246.0,1129.0,995.0,1083.0,985.0,779.0,1003.0,648.0,456.0,847.0,674.0,343.0,134.0,837.0,494.0,535.0,647.0,416.0,1114.0,1059.0,1087.0,400.0,413.0,903.0,853.0,739.0,680.0,504.0,789.0,576.0
357,482.0,853.0,862.0,759.0,530.0,804.0,816.0,903.0,858.0,813.0,633.0,681.0,776.0,942.0,889.0,961.0,1101.0,1113.0,265.0,282.0,488.0,676.0,1265.0,682.0,701.0,263.0,876.0,208.0,0.0,137.0,280.0,853.0,609.0,705.0,1156.0,1036.0,927.0,945.0,862.0,686.0,910.0,546.0,446.0,874.0,701.0,165.0,109.0,811.0,469.0,350.0,902.0,443.0,1141.0,1086.0,1114.0,375.0,441.0,810.0,853.0,646.0,708.0,478.0,683.0,551.0
356,645.0,716.0,726.0,578.0,436.0,710.0,722.0,766.0,721.0,677.0,565.0,544.0,639.0,881.0,768.0,782.0,922.0,934.0,213.0,223.0,367.0,555.0,1197.0,642.0,633.0,382.0,836.0,261.0,130.0,0.0,212.0,716.0,487.0,611.0,1019.0,899.0,791.0,808.0,726.0,549.0,774.0,409.0,565.0,813.0,661.0,147.0,149.0,689.0,375.0,291.0,851.0,403.0,1101.0,1046.0,1074.0,281.0,560.0,673.0,759.0,509.0,668.0,384.0,546.0,457.0
355,612.0,764.0,774.0,626.0,569.0,843.0,855.0,761.0,715.0,678.0,352.0,592.0,687.0,1014.0,639.0,711.0,850.0,863.0,395.0,99.0,307.0,425.0,985.0,811.0,421.0,339.0,987.0,462.0,258.0,201.0,0.0,764.0,433.0,744.0,1067.0,947.0,838.0,856.0,774.0,597.0,821.0,466.0,574.0,947.0,830.0,104.0,367.0,737.0,399.0,205.0,1033.0,585.0,1173.0,1197.0,1225.0,414.0,568.0,761.0,892.0,557.0,837.0,518.0,594.0,532.0
